_latitude,_longitude,_date,_max_temp,_min_temp,_feels_max_temp,_feels_min_temp
40.738136291503906,-74.04254150390625,2023-06-12,79.75849914550781,60.40850067138672,81.30559539794922,59.0219841003418
40.738136291503906,-74.04254150390625,2023-06-13,74.0885009765625,65.53849792480469,74.2222671508789,64.94469451904297
40.738136291503906,-74.04254150390625,2023-06-14,78.40850067138672,59.958499908447266,76.54352569580078,58.22401428222656
40.738136291503906,-74.04254150390625,2023-06-15,75.34850311279297,57.618499755859375,75.2309341430664,55.8890495300293
40.738136291503906,-74.04254150390625,2023-06-16,78.04850006103516,57.88850021362305,74.19085693359375,54.285465240478516
40.738136291503906,-74.04254150390625,2023-06-17,77.41850280761719,58.15850067138672,76.13347625732422,58.26509094238281
40.738136291503906,-74.04254150390625,2023-06-18,76.69850158691406,57.528499603271484,71.47357177734375,55.71269226074219
40.738136291503906,-74.04254150390625,2023-06-19,78.5885009765625,59.238502502441406,75.19725799560547,55.55785369873047
40.738136291503906,-74.04254150390625,2023-06-20,76.3385009765625,60.22849655151367,80.50657653808594,59.470115661621094
40.738136291503906,-74.04254150390625,2023-06-21,73.1884994506836,60.49850082397461,72.93167114257812,59.291297912597656
40.738136291503906,-74.04254150390625,2023-06-22,72.1084976196289,58.78850173950195,67.50137329101562,56.014495849609375
40.738136291503906,-74.04254150390625,2023-06-23,68.77849578857422,58.6984977722168,69.70309448242188,54.0131950378418
40.738136291503906,-74.04254150390625,2023-06-24,72.1084976196289,61.57849884033203,72.74434661865234,63.03236389160156
40.738136291503906,-74.04254150390625,2023-06-25,77.14849853515625,65.53849792480469,81.75823974609375,67.6080093383789
40.738136291503906,-74.04254150390625,2023-06-26,82.27849578857422,64.45849609375,89.73094177246094,67.409912109375
40.738136291503906,-74.04254150390625,2023-06-27,76.87849426269531,65.26850128173828,82.2165756225586,67.99333190917969
40.738136291503906,-74.04254150390625,2023-06-28,78.31849670410156,65.80850219726562,82.86463165283203,68.32249450683594
40.738136291503906,-74.04254150390625,2023-06-29,82.45849609375,64.90850067138672,86.28202056884766,66.35421752929688
40.738136291503906,-74.04254150390625,2023-06-30,82.45849609375,60.13850021362305,82.27079772949219,60.796058654785156
40.738136291503906,-74.04254150390625,2023-07-01,83.53849792480469,61.66849899291992,86.47315979003906,64.04710388183594
40.738136291503906,-74.04254150390625,2023-07-02,79.30850219726562,62.74850082397461,80.15059661865234,64.33354187011719
40.738136291503906,-74.04254150390625,2023-07-03,87.13850402832031,67.51850128173828,92.72291564941406,70.06578826904297
40.738136291503906,-74.04254150390625,2023-07-04,86.95849609375,71.11849975585938,93.46174621582031,75.8779296875
40.738136291503906,-74.04254150390625,2023-07-05,83.8084945678711,69.22850036621094,92.44129943847656,74.8851318359375
40.738136291503906,-74.04254150390625,2023-07-06,89.02849578857422,68.77849578857422,98.01017761230469,74.96319580078125
40.738136291503906,-74.04254150390625,2023-07-07,87.22850036621094,69.5885009765625,92.8160171508789,74.74824523925781
40.738136291503906,-74.04254150390625,2023-07-08,84.34849548339844,70.21849822998047,92.58323669433594,76.50100708007812
40.738136291503906,-74.04254150390625,2023-07-09,84.16850280761719,70.21849822998047,93.2113265991211,76.07129669189453
40.738136291503906,-74.04254150390625,2023-07-10,79.39849853515625,69.67849731445312,83.78361511230469,73.6573257446289
40.738136291503906,-74.04254150390625,2023-07-11,82.54850006103516,68.41850280761719,83.95709991455078,70.82992553710938
